Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","96.185662","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","96.273406","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","96.273406","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","96.913942","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","97.44041","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","97.879133","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.125107","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","99.774417","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","99.467311","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","99.291821","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.212851","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.291821","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","99.30937","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.528732","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","99.318145","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.177753","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.116332","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.098783","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.72177","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","99.87971","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","99.97623","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","100.388629","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.476374","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","100.590442","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","101.046714","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","100.406178","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","100.142944","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.985004","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","100.362306","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","100.0552","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","101.283624","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","102.845479","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","102.775283","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","102.222492","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","102.362883","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","102.073326","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","101.950484","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","101.906611","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","101.502986","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","101.512832","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","101.362828","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","100.73281","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","101.022818","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","101.42283","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","102.052847","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","101.662836","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","101.42283","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","102.132849","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","102.362856","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","101.932844","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","101.702837","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","764","Thailand","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","101.602835","X","Figure from external organization","base year is 2015"
